transaction_id,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,source_system,source_txn_id,minute_bucket,match_signature,dupe_group_id,is_duplicate,unified_txn_id,customer_id_str,customer_id
TXN000135,2024-01-21,C08751,116.12,Yes,M0590,Phoenix,IL,83820,6011,,VISA,V-TXN000135,2024-01-21,C08751|M0590|116.12|2024-01-21 00:00:00,1641.0,1,DUP-TXN000135-1,1077,1077
TXN000136,2024-11-19,C03967,11.99,Yes,M0134,Phoenix,GA,74059,5411,,VISA,V-TXN000136,2024-11-19,C03967|M0134|11.99|2024-11-19 00:00:00,,0,TXN000136,213,213
TXN000137,2024-03-22,C10925,36.22,Yes,M0594,Phoenix,CA,58599,6011,,VISA,V-TXN000137,2024-03-22,C10925|M0594|36.22|2024-03-22 00:00:00,,0,TXN000137,1973,1973
TXN000138,2024-12-18,C10523,117.02,Yes,M0125,Houston,IL,74540,5411,,ATM,A-TXN000138,2024-12-18,C10523|M0125|117.02|2024-12-18 00:00:00,1970.0,0,TXN000138,2705,2705
TXN000139,2024-06-04,C02183,101.45,Yes,M0631,Chicago,GA,55784,5814,,VISA,V-TXN000139,2024-06-04,C02183|M0631|101.45|2024-06-04 00:00:00,,0,TXN000139,2805,2805
TXN000140,2024-09-28,C06586,13.08,No,M0256,New York,IL,37765,5411,,CORE,C-TXN000140,2024-09-28,C06586|M0256|13.08|2024-09-28 00:00:00,1250.0,1,TXN_DUP001607,2296,2296
TXN000141,2024-04-16,C00526,48.93,Yes,M0327,Dallas,NY,30243,5732,,ATM,A-TXN000141,2024-04-16,C00526|M0327|48.93|2024-04-16 00:00:00,,0,TXN000141,1514,1514
TXN000142,2024-07-06,C09842,136.27,No,M0487,New York,NY,23261,5814,,ATM,A-TXN000142,2024-07-06,C09842|M0487|136.27|2024-07-06 00:00:00,,0,TXN000142,2898,2898
TXN000143,2024-11-21,C03794,43.12,No,M0312,Phoenix,FL,16924,5814,,VISA,V-TXN000143,2024-11-21,C03794|M0312|43.12|2024-11-21 00:00:00,,0,TXN000143,1560,1560
TXN000144,2024-07-26,C11633,31.96,Yes,M0665,Phoenix,FL,79024,5999,,ATM,A-TXN000144,2024-07-26,C11633|M0665|31.96|2024-07-26 00:00:00,,0,TXN000144,765,765
TXN000145,2024-12-27,C10064,109.09,No,M0467,Phoenix,AZ,17070,5814,,ATM,A-TXN000145,2024-12-27,C10064|M0467|109.09|2024-12-27 00:00:00,,0,TXN000145,2232,2232
TXN000146,2024-11-01,C05467,94.69,Yes,M0116,Chicago,FL,85896,5999,,ATM,A-TXN000146,2024-11-01,C05467|M0116|94.69|2024-11-01 00:00:00,,0,TXN000146,67,67
TXN000147,2024-02-12,C04518,12.05,Yes,M0607,Houston,FL,23440,5999,,CORE,C-TXN000147,2024-02-12,C04518|M0607|12.05|2024-02-12 00:00:00,841.0,1,TXN_DUP000741,2081,2081
TXN000148,2024-09-05,C10132,199.05,Yes,M0563,Atlanta,IL,40813,4111,,ATM,A-TXN000148,2024-09-05,C10132|M0563|199.05|2024-09-05 00:00:00,,0,TXN000148,1191,1191
TXN000149,2024-09-14,C03072,63.32,No,M0442,Houston,TX,17670,5999,,CORE,C-TXN000149,2024-09-14,C03072|M0442|63.32|2024-09-14 00:00:00,,0,TXN000149,2388,2388
TXN000150,2024-06-11,C00147,165.84,Yes,M0247,Dallas,IL,46580,5411,,ATM,A-TXN000150,2024-06-11,C00147|M0247|165.84|2024-06-11 00:00:00,,0,TXN000150,2746,2746
TXN000151,2024-05-26,C11905,49.64,Yes,M0600,Houston,IL,20904,4111,,VISA,V-TXN000151,2024-05-26,C11905|M0600|49.64|2024-05-26 00:00:00,,0,TXN000151,1548,1548
TXN000152,2024-02-15,C05783,47.65,Yes,M0223,Chicago,GA,82380,5814,,ATM,A-TXN000152,2024-02-15,C05783|M0223|47.65|2024-02-15 00:00:00,,0,TXN000152,1269,1269
TXN000153,2024-06-11,C10686,20.42,Yes,M0432,Phoenix,TX,42771,5814,,CORE,C-TXN000153,2024-06-11,C10686|M0432|20.42|2024-06-11 00:00:00,,0,TXN000153,1510,1510
TXN000154,2024-05-05,C03696,137.91,No,M0256,Phoenix,TX,29013,5411,,VISA,V-TXN000154,2024-05-05,C03696|M0256|137.91|2024-05-05 00:00:00,,0,TXN000154,596,596
TXN000155,2024-12-19,C07881,10.33,Yes,M0669,Los Angeles,NY,55469,5411,,ATM,A-TXN000155,2024-12-19,C07881|M0669|10.33|2024-12-19 00:00:00,,0,TXN000155,849,849
TXN000156,2024-10-17,C03356,37.35,Yes,M0692,Dallas,TX,13449,5814,,VISA,V-TXN000156,2024-10-17,C03356|M0692|37.35|2024-10-17 00:00:00,,0,TXN000156,2091,2091
TXN000157,2024-07-06,C01876,16.03,Yes,M0117,Dallas,AZ,68968,5999,,ATM,A-TXN000157,2024-07-06,C01876|M0117|16.03|2024-07-06 00:00:00,,0,TXN000157,2667,2667
TXN000158,2024-11-25,C01872,109.59,Yes,M0043,Atlanta,TX,98477,4111,,CORE,C-TXN000158,2024-11-25,C01872|M0043|109.59|2024-11-25 00:00:00,,0,TXN000158,2505,2505
TXN000159,2024-12-12,C11983,110.9,Yes,M0425,Atlanta,IL,14338,5814,,VISA,V-TXN000159,2024-12-12,C11983|M0425|110.9|2024-12-12 00:00:00,2258.0,1,TXN_DUP001813,1875,1875
TXN000160,2024-07-28,C08720,40.1,Yes,M0284,New York,TX,93016,5814,,ATM,A-TXN000160,2024-07-28,C08720|M0284|40.1|2024-07-28 00:00:00,,0,TXN000160,602,602
TXN000161,2024-02-23,C08319,106.91,Yes,M0405,Dallas,FL,48314,5411,,ATM,A-TXN000161,2024-02-23,C08319|M0405|106.91|2024-02-23 00:00:00,,0,TXN000161,2164,2164
TXN000162,2024-12-08,C06430,32.84,Yes,M0002,Dallas,TX,56027,5999,,CORE,C-TXN000162,2024-12-08,C06430|M0002|32.84|2024-12-08 00:00:00,,0,TXN000162,2949,2949
TXN000163,2024-02-02,C03621,40.14,Yes,M0310,Houston,GA,11852,5411,,VISA,V-TXN000163,2024-02-02,C03621|M0310|40.14|2024-02-02 00:00:00,,0,TXN000163,106,106
TXN000164,2024-12-14,C10397,141.64,No,M0144,New York,CA,72207,4111,,CORE,C-TXN000164,2024-12-14,C10397|M0144|141.64|2024-12-14 00:00:00,,0,TXN000164,685,685
TXN000165,2024-05-06,C08357,117.52,Yes,M0038,Phoenix,GA,36649,5999,,CORE,C-TXN000165,2024-05-06,C08357|M0038|117.52|2024-05-06 00:00:00,,0,TXN000165,1413,1413
TXN000166,2024-09-05,C07357,128.95,Yes,M0556,New York,AZ,76618,4111,,ATM,A-TXN000166,2024-09-05,C07357|M0556|128.95|2024-09-05 00:00:00,,0,TXN000166,2583,2583
TXN000167,2024-11-04,C05128,19.57,No,M0337,Chicago,GA,55063,5814,,ATM,A-TXN000167,2024-11-04,C05128|M0337|19.57|2024-11-04 00:00:00,,0,TXN000167,2851,2851
TXN000168,2024-01-14,C10559,21.39,No,M0273,Chicago,IL,58800,5411,,CORE,C-TXN000168,2024-01-14,C10559|M0273|21.39|2024-01-14 00:00:00,,0,TXN000168,2289,2289
TXN000169,2024-06-17,C05848,38.91,Yes,M0692,Houston,FL,96539,5411,,VISA,V-TXN000169,2024-06-17,C05848|M0692|38.91|2024-06-17 00:00:00,,0,TXN000169,96,96
TXN000170,2024-09-05,C10747,18.74,No,M0603,Los Angeles,CA,35287,5411,,CORE,C-TXN000170,2024-09-05,C10747|M0603|18.74|2024-09-05 00:00:00,,0,TXN000170,125,125
TXN000171,2024-12-28,C11890,68.93,Yes,M0134,Phoenix,IL,87112,5411,,VISA,V-TXN000171,2024-12-28,C11890|M0134|68.93|2024-12-28 00:00:00,,0,TXN000171,234,234
TXN000172,2024-11-21,C10945,70.57,Yes,M0004,Houston,NY,47037,4111,,ATM,A-TXN000172,2024-11-21,C10945|M0004|70.57|2024-11-21 00:00:00,,0,TXN000172,689,689
TXN000173,2024-12-09,C00686,44.17,Yes,M0381,New York,CA,56788,5411,,ATM,A-TXN000173,2024-12-09,C00686|M0381|44.17|2024-12-09 00:00:00,,0,TXN000173,582,582
TXN000174,2024-02-04,C06666,52.85,No,M0307,Atlanta,NY,87599,5411,,CORE,C-TXN000174,2024-02-04,C06666|M0307|52.85|2024-02-04 00:00:00,,0,TXN000174,2040,2040
TXN000175,2024-02-11,C10962,18.37,No,M0676,Los Angeles,TX,18568,5814,,VISA,V-TXN000175,2024-02-11,C10962|M0676|18.37|2024-02-11 00:00:00,,0,TXN000175,1230,1230
TXN000176,2024-11-12,C02773,100.87,Yes,M0387,Dallas,TX,30156,5411,,ATM,A-TXN000176,2024-11-12,C02773|M0387|100.87|2024-11-12 00:00:00,,0,TXN000176,2281,2281
TXN000177,2024-06-13,C01086,34.62,Yes,M0485,New York,GA,75732,6011,,VISA,V-TXN000177,2024-06-13,C01086|M0485|34.62|2024-06-13 00:00:00,,0,TXN000177,120,120
TXN000178,2024-07-27,C01971,130.12,No,M0237,Atlanta,TX,79761,5411,,VISA,V-TXN000178,2024-07-27,C01971|M0237|130.12|2024-07-27 00:00:00,,0,TXN000178,2679,2679
TXN000179,2024-09-23,C03629,127.92,Yes,M0059,Los Angeles,FL,45204,5814,,ATM,A-TXN000179,2024-09-23,C03629|M0059|127.92|2024-09-23 00:00:00,699.0,0,TXN000179,22,22
TXN000180,2024-12-21,C01225,81.56,Yes,M0120,Phoenix,NY,67525,5732,,ATM,A-TXN000180,2024-12-21,C01225|M0120|81.56|2024-12-21 00:00:00,,0,TXN000180,2809,2809
TXN000181,2024-02-21,C11977,56.24,Yes,M0445,Phoenix,NY,30283,5411,,VISA,V-TXN000181,2024-02-21,C11977|M0445|56.24|2024-02-21 00:00:00,,0,TXN000181,1236,1236
TXN000182,2024-02-15,C09832,28.53,Yes,M0400,Phoenix,CA,19104,5732,,VISA,V-TXN000182,2024-02-15,C09832|M0400|28.53|2024-02-15 00:00:00,,0,TXN000182,2952,2952
TXN000183,2024-12-23,C01837,231.89,No,M0178,Atlanta,AZ,86517,5814,,VISA,V-TXN000183,2024-12-23,C01837|M0178|231.89|2024-12-23 00:00:00,,0,TXN000183,2523,2523
TXN000184,2024-01-14,C11751,191.19,Yes,M0200,New York,CA,59520,5411,,ATM,A-TXN000184,2024-01-14,C11751|M0200|191.19|2024-01-14 00:00:00,,0,TXN000184,2745,2745
TXN000185,2024-07-16,C05717,121.6,No,M0322,Atlanta,TX,64537,6011,,VISA,V-TXN000185,2024-07-16,C05717|M0322|121.6|2024-07-16 00:00:00,,0,TXN000185,1520,1520
TXN000186,2024-12-12,C08890,210.31,Yes,M0505,Atlanta,IL,50965,6011,,ATM,A-TXN000186,2024-12-12,C08890|M0505|210.31|2024-12-12 00:00:00,,0,TXN000186,839,839
TXN000187,2024-03-03,C11359,193.6,Yes,M0191,New York,FL,73226,6011,,CORE,C-TXN000187,2024-03-03,C11359|M0191|193.6|2024-03-03 00:00:00,,0,TXN000187,2236,2236
TXN000188,2024-03-12,C11970,69.08,No,M0605,New York,IL,33764,5814,,VISA,V-TXN000188,2024-03-12,C11970|M0605|69.08|2024-03-12 00:00:00,,0,TXN000188,418,418
TXN000189,2024-04-16,C01267,28.83,Yes,M0546,Phoenix,IL,10911,6011,,VISA,V-TXN000189,2024-04-16,C01267|M0546|28.83|2024-04-16 00:00:00,,0,TXN000189,553,553
TXN000190,2024-03-03,C00225,28.24,No,M0043,Atlanta,IL,63982,5411,,VISA,V-TXN000190,2024-03-03,C00225|M0043|28.24|2024-03-03 00:00:00,42.0,0,TXN000190,2588,2588
TXN000191,2024-10-22,C11959,65.0,No,M0100,Atlanta,IL,24375,6011,,ATM,A-TXN000191,2024-10-22,C11959|M0100|65.0|2024-10-22 00:00:00,,0,TXN000191,1098,1098
TXN000192,2024-03-07,C02161,113.27,Yes,M0124,Phoenix,TX,30008,5999,,VISA,V-TXN000192,2024-03-07,C02161|M0124|113.27|2024-03-07 00:00:00,423.0,1,TXN_DUP001448,36,36
TXN000193,2024-03-23,C10931,51.47,Yes,M0519,Phoenix,NY,65751,5999,,CORE,C-TXN000193,2024-03-23,C10931|M0519|51.47|2024-03-23 00:00:00,,0,TXN000193,1997,1997
TXN000194,2024-08-09,C00200,51.37,Yes,M0407,Atlanta,GA,10409,5999,,VISA,V-TXN000194,2024-08-09,C00200|M0407|51.37|2024-08-09 00:00:00,,0,TXN000194,1434,1434
TXN000195,2024-12-12,C01839,16.05,No,M0363,Phoenix,CA,69269,5411,,ATM,A-TXN000195,2024-12-12,C01839|M0363|16.05|2024-12-12 00:00:00,,0,TXN000195,531,531
TXN000196,2024-12-11,C08086,130.69,Yes,M0193,Phoenix,NY,60066,6011,,CORE,C-TXN000196,2024-12-11,C08086|M0193|130.69|2024-12-11 00:00:00,,0,TXN000196,1798,1798
TXN000197,2024-12-17,C01320,25.07,Yes,M0101,Atlanta,GA,39781,5814,,CORE,C-TXN000197,2024-12-17,C01320|M0101|25.07|2024-12-17 00:00:00,,0,TXN000197,688,688
TXN000198,2024-08-22,C02691,193.06,No,M0108,Los Angeles,CA,45830,5411,,VISA,V-TXN000198,2024-08-22,C02691|M0108|193.06|2024-08-22 00:00:00,,0,TXN000198,1646,1646
TXN000199,2024-04-09,C05401,25.32,No,M0146,Dallas,TX,50306,4111,,VISA,V-TXN000199,2024-04-09,C05401|M0146|25.32|2024-04-09 00:00:00,1005.0,0,TXN000199,1133,1133
TXN000200,2024-10-25,C06268,118.46,Yes,M0228,Houston,FL,92530,5814,,VISA,V-TXN000200,2024-10-25,C06268|M0228|118.46|2024-10-25 00:00:00,1184.0,0,TXN000200,2172,2172
TXN000201,2024-06-22,C06923,119.52,No,M0378,New York,GA,89932,4111,,CORE,C-TXN000201,2024-06-22,C06923|M0378|119.52|2024-06-22 00:00:00,,0,TXN000201,1329,1329
TXN000202,2024-12-07,C01118,168.26,No,M0603,Atlanta,IL,22288,5411,,ATM,A-TXN000202,2024-12-07,C01118|M0603|168.26|2024-12-07 00:00:00,,0,TXN000202,2132,2132
TXN000203,2024-01-02,C02251,68.93,No,M0028,Chicago,CA,80362,5411,,CORE,C-TXN000203,2024-01-02,C02251|M0028|68.93|2024-01-02 00:00:00,,0,TXN000203,705,705
TXN000204,2024-08-21,C06882,51.22,No,M0079,Chicago,IL,16831,5411,,ATM,A-TXN000204,2024-08-21,C06882|M0079|51.22|2024-08-21 00:00:00,,0,TXN000204,918,918
TXN000205,2024-05-16,C10032,18.17,No,M0641,Phoenix,FL,95043,4111,,ATM,A-TXN000205,2024-05-16,C10032|M0641|18.17|2024-05-16 00:00:00,,0,TXN000205,2416,2416
TXN000206,2024-03-22,C07043,154.04,Yes,M0418,New York,NY,30708,5411,,ATM,A-TXN000206,2024-03-22,C07043|M0418|154.04|2024-03-22 00:00:00,1327.0,0,TXN000206,2442,2442
TXN000207,2024-10-23,C08314,53.18,Yes,M0692,Phoenix,TX,33740,6011,,ATM,A-TXN000207,2024-10-23,C08314|M0692|53.18|2024-10-23 00:00:00,,0,TXN000207,2068,2068
TXN000208,2024-10-15,C02669,371.7,No,M0196,Phoenix,FL,15147,4111,,ATM,A-TXN000208,2024-10-15,C02669|M0196|371.7|2024-10-15 00:00:00,,0,TXN000208,1020,1020
TXN000209,2024-01-19,C07444,38.4,Yes,M0532,Houston,FL,16850,5732,,VISA,V-TXN000209,2024-01-19,C07444|M0532|38.4|2024-01-19 00:00:00,,0,TXN000209,2024,2024
TXN000210,2024-12-21,C03320,56.11,Yes,M0326,Atlanta,IL,37575,5814,,ATM,A-TXN000210,2024-12-21,C03320|M0326|56.11|2024-12-21 00:00:00,,0,TXN000210,1990,1990
TXN000211,2024-05-26,C04500,53.09,Yes,M0442,Atlanta,IL,10274,4111,,CORE,C-TXN000211,2024-05-26,C04500|M0442|53.09|2024-05-26 00:00:00,,0,TXN000211,1787,1787
TXN000212,2024-12-27,C01843,61.96,Yes,M0372,New York,CA,99820,5411,,CORE,C-TXN000212,2024-12-27,C01843|M0372|61.96|2024-12-27 00:00:00,,0,TXN000212,2161,2161
TXN000213,2024-09-03,C09682,30.14,Yes,M0371,Chicago,IL,70644,5732,,VISA,V-TXN000213,2024-09-03,C09682|M0371|30.14|2024-09-03 00:00:00,,0,TXN000213,1341,1341
TXN000214,2024-10-16,C03298,35.59,Yes,M0169,Dallas,NY,79047,5732,,ATM,A-TXN000214,2024-10-16,C03298|M0169|35.59|2024-10-16 00:00:00,,0,TXN000214,2405,2405
TXN000215,2024-12-06,C05152,59.37,Yes,M0277,Atlanta,AZ,77617,5732,,CORE,C-TXN000215,2024-12-06,C05152|M0277|59.37|2024-12-06 00:00:00,965.0,0,TXN000215,836,836
TXN000216,2024-12-14,C09928,127.92,No,M0104,Houston,IL,40643,5999,,VISA,V-TXN000216,2024-12-14,C09928|M0104|127.92|2024-12-14 00:00:00,,0,TXN000216,772,772
TXN000217,2024-03-11,C02218,119.17,Yes,M0684,Houston,FL,33730,5411,,CORE,C-TXN000217,2024-03-11,C02218|M0684|119.17|2024-03-11 00:00:00,,0,TXN000217,1619,1619
TXN000218,2024-01-19,C04048,26.32,No,M0164,New York,AZ,12763,5411,,ATM,A-TXN000218,2024-01-19,C04048|M0164|26.32|2024-01-19 00:00:00,,0,TXN000218,2461,2461
TXN000219,2024-04-12,C07079,70.65,Yes,M0018,Atlanta,NY,76506,5411,,ATM,A-TXN000219,2024-04-12,C07079|M0018|70.65|2024-04-12 00:00:00,,0,TXN000219,2874,2874
TXN000220,2024-07-27,C11491,69.1,Yes,M0265,Dallas,TX,21420,5814,,VISA,V-TXN000220,2024-07-27,C11491|M0265|69.1|2024-07-27 00:00:00,,0,TXN000220,2106,2106
TXN000221,2024-11-11,C08316,77.67,Yes,M0469,Dallas,AZ,35902,6011,,VISA,V-TXN000221,2024-11-11,C08316|M0469|77.67|2024-11-11 00:00:00,,0,TXN000221,1385,1385
TXN000222,2024-10-13,C04316,40.22,Yes,M0375,Phoenix,TX,20885,5411,,ATM,A-TXN000222,2024-10-13,C04316|M0375|40.22|2024-10-13 00:00:00,812.0,0,TXN000222,717,717
TXN000223,2024-04-14,C04799,111.32,Yes,M0588,Atlanta,IL,96412,5814,,VISA,V-TXN000223,2024-04-14,C04799|M0588|111.32|2024-04-14 00:00:00,,0,TXN000223,423,423
TXN000224,2024-08-28,C04925,36.32,Yes,M0124,Dallas,CA,35698,5411,,CORE,C-TXN000224,2024-08-28,C04925|M0124|36.32|2024-08-28 00:00:00,,0,TXN000224,1081,1081
TXN000225,2024-10-28,C11754,41.91,Yes,M0229,Houston,TX,10331,5814,,CORE,C-TXN000225,2024-10-28,C11754|M0229|41.91|2024-10-28 00:00:00,,0,TXN000225,64,64
TXN000226,2024-08-15,C02949,27.03,Yes,M0344,Phoenix,IL,99121,5411,,VISA,V-TXN000226,2024-08-15,C02949|M0344|27.03|2024-08-15 00:00:00,,0,TXN000226,2334,2334
TXN000227,2024-10-01,C06338,24.0,Yes,M0698,Atlanta,AZ,18566,5732,,ATM,A-TXN000227,2024-10-01,C06338|M0698|24.0|2024-10-01 00:00:00,,0,TXN000227,2390,2390
TXN000228,2024-07-18,C07725,180.48,Yes,M0589,Houston,TX,15707,5814,,CORE,C-TXN000228,2024-07-18,C07725|M0589|180.48|2024-07-18 00:00:00,,0,TXN000228,2557,2557
TXN000229,2024-08-08,C08323,50.07,No,M0419,Los Angeles,TX,70340,5999,,CORE,C-TXN000229,2024-08-08,C08323|M0419|50.07|2024-08-08 00:00:00,,0,TXN000229,1458,1458
TXN000230,2024-12-02,C11287,122.69,No,M0036,Los Angeles,FL,46373,5411,,ATM,A-TXN000230,2024-12-02,C11287|M0036|122.69|2024-12-02 00:00:00,,0,TXN000230,2583,2583
TXN000231,2024-06-10,C06539,123.68,No,M0503,Atlanta,TX,39908,5999,,ATM,A-TXN000231,2024-06-10,C06539|M0503|123.68|2024-06-10 00:00:00,1233.0,0,TXN000231,81,81
TXN000232,2024-11-24,C04902,77.67,Yes,M0511,Phoenix,GA,59018,5411,,ATM,A-TXN000232,2024-11-24,C04902|M0511|77.67|2024-11-24 00:00:00,,0,TXN000232,2429,2429
TXN000233,2024-05-08,C11704,149.85,No,M0218,Chicago,IL,89761,6011,,VISA,V-TXN000233,2024-05-08,C11704|M0218|149.85|2024-05-08 00:00:00,,0,TXN000233,2742,2742
TXN000234,2024-05-02,C06051,10.07,Yes,M0318,New York,NY,53595,5814,,ATM,A-TXN000234,2024-05-02,C06051|M0318|10.07|2024-05-02 00:00:00,,0,TXN000234,2696,2696
TXN000235,2024-12-03,C02310,24.11,Yes,M0562,Phoenix,IL,37774,5814,,VISA,V-TXN000235,2024-12-03,C02310|M0562|24.11|2024-12-03 00:00:00,,0,TXN000235,416,416
TXN000236,2024-10-02,C03398,163.94,Yes,M0364,Chicago,TX,35623,5814,,VISA,V-TXN000236,2024-10-02,C03398|M0364|163.94|2024-10-02 00:00:00,,0,TXN000236,2667,2667
TXN000237,2024-12-06,C09896,230.91,Yes,M0380,Houston,TX,96497,5411,,CORE,C-TXN000237,2024-12-06,C09896|M0380|230.91|2024-12-06 00:00:00,,0,TXN000237,2182,2182
TXN000238,2024-12-22,C06911,67.23,Yes,M0309,Phoenix,IL,64666,5411,,CORE,C-TXN000238,2024-12-22,C06911|M0309|67.23|2024-12-22 00:00:00,,0,TXN000238,2760,2760
TXN000239,2024-01-02,C01059,104.54,Yes,M0405,Phoenix,GA,48262,5411,,CORE,C-TXN000239,2024-01-02,C01059|M0405|104.54|2024-01-02 00:00:00,221.0,1,TXN_DUP001857,2934,2934
TXN000240,2024-12-12,C04493,23.58,Yes,M0251,Chicago,TX,31257,5732,,ATM,A-TXN000240,2024-12-12,C04493|M0251|23.58|2024-12-12 00:00:00,,0,TXN000240,559,559
TXN000241,2024-02-01,C05846,99.04,Yes,M0151,Dallas,CA,90117,5411,,ATM,A-TXN000241,2024-02-01,C05846|M0151|99.04|2024-02-01 00:00:00,1096.0,0,TXN000241,223,223
TXN000242,2024-02-21,C07761,93.84,Yes,M0139,Los Angeles,AZ,97177,5732,,ATM,A-TXN000242,2024-02-21,C07761|M0139|93.84|2024-02-21 00:00:00,,0,TXN000242,2163,2163
TXN000243,2024-11-04,C04046,19.29,Yes,M0552,Houston,TX,83801,5999,,CORE,C-TXN000243,2024-11-04,C04046|M0552|19.29|2024-11-04 00:00:00,,0,TXN000243,2374,2374
TXN000244,2024-05-03,C11587,132.26,No,M0007,Los Angeles,CA,53325,5732,,ATM,A-TXN000244,2024-05-03,C11587|M0007|132.26|2024-05-03 00:00:00,,0,TXN000244,2244,2244
TXN000245,2024-12-03,C10820,12.73,Yes,M0640,Phoenix,IL,43316,4111,,CORE,C-TXN000245,2024-12-03,C10820|M0640|12.73|2024-12-03 00:00:00,,0,TXN000245,1015,1015
TXN000246,2024-08-03,C00867,322.95,Yes,M0503,Atlanta,GA,37858,4111,,CORE,C-TXN000246,2024-08-03,C00867|M0503|322.95|2024-08-03 00:00:00,184.0,0,TXN000246,1019,1019
TXN000247,2024-06-09,C10159,280.68,Yes,M0151,Dallas,GA,67609,5814,,CORE,C-TXN000247,2024-06-09,C10159|M0151|280.68|2024-06-09 00:00:00,,0,TXN000247,2297,2297
TXN000248,2024-02-23,C07991,133.68,No,M0176,Houston,CA,37984,5999,,CORE,C-TXN000248,2024-02-23,C07991|M0176|133.68|2024-02-23 00:00:00,,0,TXN000248,226,226
TXN000249,2024-07-23,C00683,63.39,Yes,M0051,Houston,TX,81930,5411,,VISA,V-TXN000249,2024-07-23,C00683|M0051|63.39|2024-07-23 00:00:00,141.0,1,TXN_DUP001986,2331,2331
TXN000250,2024-04-16,C02562,38.32,Yes,M0405,New York,TX,57438,5999,,CORE,C-TXN000250,2024-04-16,C02562|M0405|38.32|2024-04-16 00:00:00,503.0,1,TXN_DUP000018,2498,2498
TXN000251,2024-02-15,C09261,43.13,Yes,M0376,Phoenix,GA,87153,5411,,CORE,C-TXN000251,2024-02-15,C09261|M0376|43.13|2024-02-15 00:00:00,,0,TXN000251,1678,1678
TXN000252,2024-10-08,C05808,18.71,Yes,M0647,Atlanta,CA,14112,5732,,ATM,A-TXN000252,2024-10-08,C05808|M0647|18.71|2024-10-08 00:00:00,,0,TXN000252,2793,2793
TXN000253,2024-12-07,C01086,113.34,Yes,M0533,Phoenix,GA,59753,4111,,CORE,C-TXN000253,2024-12-07,C01086|M0533|113.34|2024-12-07 00:00:00,,0,TXN000253,487,487
TXN000254,2024-05-22,C00934,269.23,Yes,M0507,Phoenix,CA,74131,5411,,VISA,V-TXN000254,2024-05-22,C00934|M0507|269.23|2024-05-22 00:00:00,,0,TXN000254,1174,1174
TXN000255,2024-04-08,C11823,31.83,Yes,M0023,Phoenix,TX,47071,5411,,CORE,C-TXN000255,2024-04-08,C11823|M0023|31.83|2024-04-08 00:00:00,,0,TXN000255,2258,2258
TXN000256,2024-02-02,C02748,314.52,Yes,M0475,Phoenix,FL,35710,5999,,CORE,C-TXN000256,2024-02-02,C02748|M0475|314.52|2024-02-02 00:00:00,,0,TXN000256,316,316
TXN000257,2024-03-26,C01775,58.26,Yes,M0015,Dallas,GA,90458,5411,,ATM,A-TXN000257,2024-03-26,C01775|M0015|58.26|2024-03-26 00:00:00,,0,TXN000257,1587,1587
TXN000258,2024-04-24,C09292,22.08,Yes,M0185,Los Angeles,CA,48488,5999,,ATM,A-TXN000258,2024-04-24,C09292|M0185|22.08|2024-04-24 00:00:00,,0,TXN000258,400,400
TXN000259,2024-05-27,C09189,128.31,No,M0685,Atlanta,FL,61915,4111,,CORE,C-TXN000259,2024-05-27,C09189|M0685|128.31|2024-05-27 00:00:00,,0,TXN000259,1516,1516
TXN000260,2024-09-02,C03817,151.79,Yes,M0349,New York,CA,45399,5411,,VISA,V-TXN000260,2024-09-02,C03817|M0349|151.79|2024-09-02 00:00:00,,0,TXN000260,1152,1152
TXN000261,2024-03-26,C05973,42.97,Yes,M0696,Atlanta,IL,78408,5411,,VISA,V-TXN000261,2024-03-26,C05973|M0696|42.97|2024-03-26 00:00:00,,0,TXN000261,769,769
TXN000262,2024-02-01,C05938,282.78,Yes,M0528,New York,AZ,58831,5814,,VISA,V-TXN000262,2024-02-01,C05938|M0528|282.78|2024-02-01 00:00:00,,0,TXN000262,1036,1036
TXN000263,2024-12-08,C06341,71.49,Yes,M0350,Atlanta,CA,88779,5814,,ATM,A-TXN000263,2024-12-08,C06341|M0350|71.49|2024-12-08 00:00:00,,0,TXN000263,24,24
TXN000264,2024-12-08,C09505,12.61,No,M0700,Chicago,CA,26890,5411,,CORE,C-TXN000264,2024-12-08,C09505|M0700|12.61|2024-12-08 00:00:00,,0,TXN000264,2174,2174
TXN000265,2024-04-11,C09442,43.81,Yes,M0149,Chicago,NY,66075,5999,,VISA,V-TXN000265,2024-04-11,C09442|M0149|43.81|2024-04-11 00:00:00,,0,TXN000265,331,331
TXN000266,2024-09-14,C03296,126.17,Yes,M0386,Phoenix,GA,65743,5999,,ATM,A-TXN000266,2024-09-14,C03296|M0386|126.17|2024-09-14 00:00:00,,0,TXN000266,1195,1195
TXN000267,2024-09-20,C10075,27.73,Yes,M0654,New York,GA,46201,5814,,CORE,C-TXN000267,2024-09-20,C10075|M0654|27.73|2024-09-20 00:00:00,1900.0,1,TXN_DUP000619,105,105
TXN000268,2024-11-22,C07747,21.29,Yes,M0548,Chicago,TX,86018,5411,,CORE,C-TXN000268,2024-11-22,C07747|M0548|21.29|2024-11-22 00:00:00,,0,TXN000268,2016,2016
TXN000269,2024-12-20,C03052,86.12,No,M0242,Atlanta,FL,19371,5814,,VISA,V-TXN000269,2024-12-20,C03052|M0242|86.12|2024-12-20 00:00:00,,0,TXN000269,1685,1685
