dispute_id,transaction_id,feedback,dispute_raised,dispute_resolved,status,resolution_days,reason_code_std,reason_category,status_std,unified_txn_id
DISP00206,TXN015448,Duplicate Charge,2024-01-14,2024-02-28,Resolved,45,DUPLICATE_CHARGE,Billing,CLOSED,TXN015448
DISP00207,TXN_DUP001296,Duplicate Charge,2024-08-16,2024-09-19,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN019513
DISP00208,TXN017212,Merchant Error,2024-10-03,2024-10-25,Resolved,22,OTHER,Other,CLOSED,TXN017212
DISP00209,TXN007475,Unauthorized,2024-12-15,2024-12-30,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN007475
DISP00210,TXN008473,Merchant Error,2024-12-19,2025-01-09,Resolved,21,OTHER,Other,CLOSED,TXN008473
DISP00211,TXN_DUP001016,Duplicate Charge,2024-12-09,2025-01-23,Resolved,45,DUPLICATE_CHARGE,Billing,CLOSED,TXN006895
DISP00212,TXN011183,Unauthorized,2024-03-23,2024-04-02,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011183
DISP00213,TXN011651,Merchant Error,2024-08-08,2024-09-01,Resolved,24,OTHER,Other,CLOSED,TXN011651
DISP00214,TXN019846,Merchant Error,2024-12-04,2024-12-27,Resolved,23,OTHER,Other,CLOSED,TXN019846
DISP00215,TXN008668,Merchant Error,2024-12-07,2024-12-29,Resolved,22,OTHER,Other,CLOSED,TXN008668
DISP00216,TXN018607,Merchant Error,2024-08-01,2024-08-25,Resolved,24,OTHER,Other,CLOSED,TXN018607
DISP00217,TXN016718,Duplicate Charge,2024-04-14,2024-05-24,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001653
DISP00218,TXN002232,Merchant Error,2024-09-03,2024-09-30,Resolved,27,OTHER,Other,CLOSED,TXN002232
DISP00219,TXN012820,Merchant Error,2024-12-09,2025-01-02,Resolved,24,OTHER,Other,CLOSED,TXN012820
DISP00220,TXN016290,Unauthorized,2024-06-20,2024-07-03,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016290
DISP00221,TXN001783,Duplicate Charge,2024-04-18,2024-05-20,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN001783
DISP00222,TXN016237,Unauthorized,2024-04-11,2024-05-01,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016237
DISP00223,TXN007595,Merchant Error,2024-01-24,2024-02-18,Resolved,25,OTHER,Other,CLOSED,TXN007595
DISP00224,TXN011350,Unauthorized,2024-12-03,2024-12-23,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011350
DISP00225,TXN010428,Merchant Error,2024-01-20,2024-02-10,Resolved,21,OTHER,Other,CLOSED,TXN010428
DISP00226,TXN011699,Merchant Error,2024-12-19,2025-01-14,Resolved,26,OTHER,Other,CLOSED,TXN011699
DISP00227,TXN004162,Duplicate Charge,2024-05-24,2024-06-24,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001679
DISP00228,TXN001596,Duplicate Charge,2024-11-11,2024-12-22,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN001596
DISP00229,TXN016370,Unauthorized,2024-02-11,2024-03-01,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016370
DISP00230,TXN009474,Unauthorized,2024-09-04,2024-09-18,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009474
DISP00231,TXN018721,Merchant Error,2024-12-08,2024-12-31,Resolved,23,OTHER,Other,CLOSED,TXN018721
DISP00232,TXN007036,Merchant Error,2024-04-21,2024-05-17,Resolved,26,OTHER,Other,CLOSED,TXN007036
DISP00233,TXN018848,Unauthorized,2024-12-14,2024-12-28,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018848
DISP00234,TXN004569,Unauthorized,2024-10-17,2024-10-27,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004569
DISP00235,TXN006209,Unauthorized,2024-03-14,2024-03-26,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006209
DISP00236,TXN008324,Merchant Error,2024-08-03,2024-08-24,Resolved,21,OTHER,Other,CLOSED,TXN008324
DISP00237,TXN004529,Unauthorized,2024-03-27,2024-04-06,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004529
DISP00238,TXN005830,Unauthorized,2024-07-11,2024-07-24,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005830
DISP00239,TXN018461,Duplicate Charge,2024-05-20,2024-06-30,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000535
DISP00240,TXN010608,Duplicate Charge,2024-12-21,2025-01-26,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN010608
DISP00241,TXN003091,Merchant Error,2024-08-23,2024-09-22,Resolved,30,OTHER,Other,CLOSED,TXN003091
DISP00242,TXN000327,Unauthorized,2024-03-08,2024-03-18,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000327
DISP00243,TXN007229,Merchant Error,2024-07-19,2024-08-12,Resolved,24,OTHER,Other,CLOSED,TXN007229
DISP00244,TXN018808,Unauthorized,2024-12-05,2024-12-16,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018808
DISP00245,TXN_DUP000914,Duplicate Charge,2024-08-26,2024-10-08,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN009084
DISP00246,TXN_DUP001997,Duplicate Charge,2024-08-18,2024-09-23,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN018863
DISP00247,TXN_DUP000174,Duplicate Charge,2024-04-03,2024-05-15,Resolved,42,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000174
DISP00248,TXN001689,Unauthorized,2024-12-22,2025-01-11,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001689
DISP00249,TXN010317,Merchant Error,2024-12-17,2025-01-13,Resolved,27,OTHER,Other,CLOSED,TXN010317
DISP00250,TXN000177,Merchant Error,2024-06-13,2024-07-03,Resolved,20,OTHER,Other,CLOSED,TXN000177
DISP00251,TXN017619,Merchant Error,2024-09-14,2024-10-08,Resolved,24,OTHER,Other,CLOSED,TXN017619
DISP00252,TXN011360,Merchant Error,2024-06-06,2024-07-01,Resolved,25,OTHER,Other,CLOSED,TXN011360
DISP00253,TXN007754,Unauthorized,2024-08-09,2024-08-21,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN007754
DISP00254,TXN001131,Unauthorized,2024-12-03,2024-12-21,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001131
DISP00255,TXN017798,Merchant Error,2024-03-04,2024-03-30,Resolved,26,OTHER,Other,CLOSED,TXN017798
DISP00256,TXN008234,Unauthorized,2024-10-22,2024-11-06,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008234
DISP00257,TXN001435,Merchant Error,2024-02-25,2024-03-26,Resolved,30,OTHER,Other,CLOSED,TXN001435
DISP00258,TXN018401,Merchant Error,2024-12-08,2025-01-01,Resolved,24,OTHER,Other,CLOSED,TXN018401
DISP00259,TXN004208,Duplicate Charge,2024-03-19,2024-05-02,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001838
DISP00260,TXN_DUP000477,Duplicate Charge,2024-02-11,2024-03-16,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN001432
DISP00261,TXN010662,Merchant Error,2024-07-09,2024-07-29,Resolved,20,OTHER,Other,CLOSED,TXN010662
DISP00262,TXN016241,Merchant Error,2024-07-25,2024-08-22,Resolved,28,OTHER,Other,CLOSED,TXN016241
DISP00263,TXN012055,Merchant Error,2024-10-14,2024-11-09,Resolved,26,OTHER,Other,CLOSED,TXN012055
DISP00264,TXN_DUP000692,Duplicate Charge,2024-01-12,2024-02-13,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000692
DISP00265,TXN008064,Duplicate Charge,2024-12-18,2025-01-27,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001458
DISP00266,TXN_DUP000913,Duplicate Charge,2024-12-10,2025-01-15,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000913
DISP00267,TXN005471,Unauthorized,2024-05-07,2024-05-23,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005471
DISP00268,TXN003989,Unauthorized,2024-03-11,2024-03-29,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003989
DISP00269,TXN012650,Merchant Error,2024-09-06,2024-10-04,Resolved,28,OTHER,Other,CLOSED,TXN012650
DISP00270,TXN009629,Duplicate Charge,2024-10-10,2024-11-24,Resolved,45,DUPLICATE_CHARGE,Billing,CLOSED,TXN009629
DISP00271,TXN008031,Merchant Error,2024-02-01,2024-02-21,Resolved,20,OTHER,Other,CLOSED,TXN008031
DISP00272,TXN003943,Unauthorized,2024-10-02,2024-10-12,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003943
DISP00273,TXN012934,Duplicate Charge,2024-03-16,2024-04-28,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000342
DISP00274,TXN007890,Merchant Error,2024-12-17,2025-01-09,Resolved,23,OTHER,Other,CLOSED,TXN007890
DISP00275,TXN006811,Unauthorized,2024-11-23,2024-12-06,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006811
DISP00276,TXN000713,Unauthorized,2024-12-09,2024-12-24,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000713
DISP00277,TXN012155,Merchant Error,2024-12-26,2025-01-24,Resolved,29,OTHER,Other,CLOSED,TXN012155
DISP00278,TXN005401,Merchant Error,2024-12-12,2025-01-05,Resolved,24,OTHER,Other,CLOSED,TXN005401
DISP00279,TXN005282,Merchant Error,2024-12-28,2025-01-24,Resolved,27,OTHER,Other,CLOSED,TXN005282
DISP00280,TXN016747,Merchant Error,2024-05-14,2024-06-03,Resolved,20,OTHER,Other,CLOSED,TXN016747
DISP00281,TXN001816,Unauthorized,2024-10-26,2024-11-10,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001816
DISP00282,TXN_DUP000657,Duplicate Charge,2024-03-15,2024-04-20,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000657
DISP00283,TXN000377,Merchant Error,2024-08-08,2024-08-28,Resolved,20,OTHER,Other,CLOSED,TXN000377
DISP00284,TXN000166,Merchant Error,2024-09-05,2024-09-30,Resolved,25,OTHER,Other,CLOSED,TXN000166
DISP00285,TXN_DUP001064,Duplicate Charge,2024-07-21,2024-08-22,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN003726
DISP00286,TXN007690,Unauthorized,2024-09-14,2024-10-04,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN007690
DISP00287,TXN013944,Duplicate Charge,2024-03-24,2024-04-26,Resolved,33,DUPLICATE_CHARGE,Billing,CLOSED,TXN013944
DISP00288,TXN014148,Duplicate Charge,2024-02-04,2024-03-05,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000442
DISP00289,TXN002073,Merchant Error,2024-04-01,2024-04-23,Resolved,22,OTHER,Other,CLOSED,TXN002073
DISP00290,TXN000127,Merchant Error,2024-08-17,2024-09-10,Resolved,24,OTHER,Other,CLOSED,TXN000127
DISP00291,TXN002624,Merchant Error,2024-10-22,2024-11-21,Resolved,30,OTHER,Other,CLOSED,TXN002624
DISP00292,TXN010969,Unauthorized,2024-10-06,2024-10-25,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010969
DISP00293,TXN003993,Duplicate Charge,2024-03-19,2024-04-29,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001774
DISP00294,TXN011647,Merchant Error,2024-02-17,2024-03-15,Resolved,27,OTHER,Other,CLOSED,TXN011647
DISP00295,TXN009018,Merchant Error,2024-11-05,2024-11-27,Resolved,22,OTHER,Other,CLOSED,TXN009018
DISP00296,TXN_DUP001720,Duplicate Charge,2024-02-23,2024-04-07,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN000846
DISP00297,TXN012694,Merchant Error,2024-05-12,2024-06-06,Resolved,25,OTHER,Other,CLOSED,TXN012694
DISP00298,TXN007364,Merchant Error,2024-12-01,2024-12-26,Resolved,25,OTHER,Other,CLOSED,TXN007364
DISP00299,TXN004660,Merchant Error,2024-06-18,2024-07-18,Resolved,30,OTHER,Other,CLOSED,TXN004660
DISP00300,TXN006884,Unauthorized,2024-12-17,2024-12-28,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006884
DISP00301,TXN_DUP000729,Duplicate Charge,2024-12-09,2025-01-08,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN012417
DISP00302,TXN002227,Unauthorized,2024-02-28,2024-03-11,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002227
DISP00303,TXN019156,Unauthorized,2024-12-15,2024-12-31,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019156
DISP00304,TXN001250,Duplicate Charge,2024-05-10,2024-06-23,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001460
DISP00305,TXN018801,Merchant Error,2024-08-09,2024-09-02,Resolved,24,OTHER,Other,CLOSED,TXN018801
DISP00306,TXN016152,Unauthorized,2024-01-03,2024-01-23,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016152
DISP00307,TXN003997,Merchant Error,2024-05-11,2024-06-09,Resolved,29,OTHER,Other,CLOSED,TXN003997
DISP00308,TXN018094,Unauthorized,2024-01-01,2024-01-17,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018094
DISP00309,TXN014394,Merchant Error,2024-12-09,2025-01-08,Resolved,30,OTHER,Other,CLOSED,TXN014394
DISP00310,TXN013643,Unauthorized,2024-10-28,2024-11-07,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013643
DISP00311,TXN008532,Merchant Error,2024-12-18,2025-01-08,Resolved,21,OTHER,Other,CLOSED,TXN008532
DISP00312,TXN015932,Unauthorized,2024-11-19,2024-12-05,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,ATM015932
DISP00313,TXN015146,Unauthorized,2024-08-27,2024-09-12,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015146
DISP00314,TXN010045,Duplicate Charge,2024-06-14,2024-07-16,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN010045
DISP00315,TXN014890,Merchant Error,2024-07-16,2024-08-15,Resolved,30,OTHER,Other,CLOSED,TXN014890
DISP00316,TXN002357,Duplicate Charge,2024-02-08,2024-03-23,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001690
DISP00317,TXN007982,Duplicate Charge,2024-01-06,2024-02-16,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN007982
DISP00318,TXN004709,Merchant Error,2024-03-27,2024-04-24,Resolved,28,OTHER,Other,CLOSED,TXN004709
DISP00319,TXN013851,Unauthorized,2024-08-10,2024-08-30,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013851
DISP00320,TXN019192,Merchant Error,2024-12-06,2024-12-31,Resolved,25,OTHER,Other,CLOSED,TXN019192
DISP00321,TXN017408,Merchant Error,2024-12-25,2025-01-17,Resolved,23,OTHER,Other,CLOSED,TXN017408
DISP00322,TXN011100,Merchant Error,2024-02-21,2024-03-13,Resolved,21,OTHER,Other,CLOSED,TXN011100
DISP00323,TXN018797,Unauthorized,2024-03-10,2024-03-24,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018797
DISP00324,TXN001417,Merchant Error,2024-07-13,2024-08-06,Resolved,24,OTHER,Other,CLOSED,TXN001417
DISP00325,TXN019864,Merchant Error,2024-09-14,2024-10-06,Resolved,22,OTHER,Other,CLOSED,TXN019864
DISP00326,TXN010085,Merchant Error,2024-10-28,2024-11-23,Resolved,26,OTHER,Other,CLOSED,TXN010085
DISP00327,TXN003676,Merchant Error,2024-08-15,2024-09-10,Resolved,26,OTHER,Other,CLOSED,TXN003676
DISP00328,TXN011616,Unauthorized,2024-03-18,2024-04-04,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011616
DISP00329,TXN011327,Unauthorized,2024-09-04,2024-09-18,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011327
DISP00330,TXN006110,Merchant Error,2024-04-11,2024-05-08,Resolved,27,OTHER,Other,CLOSED,TXN006110
DISP00331,TXN008479,Unauthorized,2024-05-22,2024-06-03,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008479
DISP00332,TXN017651,Unauthorized,2024-02-04,2024-02-15,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017651
DISP00333,TXN007995,Merchant Error,2024-12-14,2025-01-05,Resolved,22,OTHER,Other,CLOSED,TXN007995
DISP00334,TXN005601,Merchant Error,2024-11-03,2024-11-25,Resolved,22,OTHER,Other,CLOSED,TXN005601
DISP00335,TXN003601,Unauthorized,2024-12-05,2024-12-24,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003601
DISP00336,TXN019123,Merchant Error,2024-12-24,2025-01-14,Resolved,21,OTHER,Other,CLOSED,TXN019123
DISP00337,TXN016996,Merchant Error,2024-03-27,2024-04-16,Resolved,20,OTHER,Other,CLOSED,TXN016996
DISP00338,TXN012710,Unauthorized,2024-09-15,2024-10-05,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012710
DISP00339,TXN008823,Merchant Error,2024-05-28,2024-06-25,Resolved,28,OTHER,Other,CLOSED,TXN008823
DISP00340,TXN000475,Unauthorized,2024-03-28,2024-04-15,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000475
DISP00341,TXN008527,Merchant Error,2024-07-09,2024-08-08,Resolved,30,OTHER,Other,CLOSED,TXN008527
DISP00342,TXN015135,Merchant Error,2024-07-11,2024-08-06,Resolved,26,OTHER,Other,CLOSED,TXN015135
DISP00343,TXN018800,Duplicate Charge,2024-12-04,2025-01-04,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN018800
DISP00344,TXN018792,Merchant Error,2024-05-20,2024-06-16,Resolved,27,OTHER,Other,CLOSED,TXN018792
DISP00345,TXN010980,Unauthorized,2024-01-05,2024-01-20,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010980
DISP00346,TXN001228,Unauthorized,2024-02-04,2024-02-24,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001228
DISP00347,TXN006069,Merchant Error,2024-12-02,2024-12-27,Resolved,25,OTHER,Other,CLOSED,TXN006069
DISP00348,TXN010702,Merchant Error,2024-07-04,2024-07-28,Resolved,24,OTHER,Other,CLOSED,TXN010702
DISP00349,TXN004973,Merchant Error,2024-05-11,2024-06-07,Resolved,27,OTHER,Other,CLOSED,TXN004973
DISP00350,TXN014384,Unauthorized,2024-02-10,2024-02-28,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014384
DISP00351,TXN003142,Unauthorized,2024-03-06,2024-03-22,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003142
DISP00352,TXN_DUP001730,Duplicate Charge,2024-04-19,2024-05-31,Resolved,42,DUPLICATE_CHARGE,Billing,CLOSED,ATM004059
DISP00353,TXN011285,Merchant Error,2024-12-06,2024-12-27,Resolved,21,OTHER,Other,CLOSED,TXN011285
DISP00354,TXN002468,Merchant Error,2024-03-08,2024-03-29,Resolved,21,OTHER,Other,CLOSED,TXN002468
DISP00355,TXN_DUP001126,Duplicate Charge,2024-04-04,2024-05-17,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN018406
DISP00356,TXN010292,Duplicate Charge,2024-08-24,2024-10-05,Resolved,42,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001450
DISP00357,TXN014073,Merchant Error,2024-12-27,2025-01-19,Resolved,23,OTHER,Other,CLOSED,TXN014073
DISP00358,TXN_DUP001948,Duplicate Charge,2024-02-18,2024-03-30,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN010848
DISP00359,TXN000876,Unauthorized,2024-10-13,2024-10-30,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000876
DISP00360,TXN016775,Merchant Error,2024-02-13,2024-03-04,Resolved,20,OTHER,Other,CLOSED,TXN016775
DISP00361,TXN000594,Unauthorized,2024-01-20,2024-02-01,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000594
DISP00362,TXN006519,Merchant Error,2024-12-11,2025-01-09,Resolved,29,OTHER,Other,CLOSED,TXN006519
DISP00363,TXN007747,Unauthorized,2024-09-03,2024-09-16,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN007747
DISP00364,TXN012337,Merchant Error,2024-03-04,2024-04-01,Resolved,28,OTHER,Other,CLOSED,TXN012337
DISP00365,TXN002902,Unauthorized,2024-12-17,2025-01-01,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002902
DISP00366,TXN015016,Merchant Error,2024-05-14,2024-06-12,Resolved,29,OTHER,Other,CLOSED,TXN015016
DISP00367,TXN017863,Duplicate Charge,2024-02-27,2024-04-04,Resolved,37,DUPLICATE_CHARGE,Billing,CLOSED,TXN017863
DISP00368,TXN009986,Merchant Error,2024-06-15,2024-07-10,Resolved,25,OTHER,Other,CLOSED,TXN009986
DISP00369,TXN010632,Merchant Error,2024-12-22,2025-01-14,Resolved,23,OTHER,Other,CLOSED,TXN010632
DISP00370,TXN008691,Unauthorized,2024-03-14,2024-03-31,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008691
DISP00371,TXN001066,Merchant Error,2024-12-01,2024-12-22,Resolved,21,OTHER,Other,CLOSED,TXN001066
DISP00372,TXN010917,Unauthorized,2024-05-12,2024-06-01,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010917
DISP00373,TXN004315,Duplicate Charge,2024-05-01,2024-06-04,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN004315
DISP00374,TXN003297,Unauthorized,2024-12-15,2024-12-26,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003297
DISP00375,TXN011414,Unauthorized,2024-02-14,2024-03-03,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011414
DISP00376,TXN004082,Unauthorized,2024-12-14,2024-12-31,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004082
DISP00377,TXN002821,Duplicate Charge,2024-03-16,2024-04-22,Resolved,37,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001663
DISP00378,TXN016253,Merchant Error,2024-05-03,2024-05-30,Resolved,27,OTHER,Other,CLOSED,TXN016253
DISP00379,TXN001476,Merchant Error,2024-11-19,2024-12-13,Resolved,24,OTHER,Other,CLOSED,TXN001476
DISP00380,TXN017829,Merchant Error,2024-02-27,2024-03-23,Resolved,25,OTHER,Other,CLOSED,TXN017829
DISP00381,TXN005978,Merchant Error,2024-12-24,2025-01-23,Resolved,30,OTHER,Other,CLOSED,TXN005978
DISP00382,TXN015673,Unauthorized,2024-12-17,2024-12-31,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015673
DISP00383,TXN010849,Unauthorized,2024-11-20,2024-12-03,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010849
DISP00384,TXN013486,Merchant Error,2024-12-13,2025-01-02,Resolved,20,OTHER,Other,CLOSED,TXN013486
DISP00385,TXN017458,Merchant Error,2024-05-19,2024-06-11,Resolved,23,OTHER,Other,CLOSED,TXN017458
DISP00386,TXN_DUP000499,Duplicate Charge,2024-02-16,2024-03-18,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN010498
DISP00387,TXN013741,Merchant Error,2024-12-13,2025-01-05,Resolved,23,OTHER,Other,CLOSED,TXN013741
DISP00388,TXN008624,Merchant Error,2024-11-15,2024-12-10,Resolved,25,OTHER,Other,CLOSED,TXN008624
DISP00389,TXN004962,Unauthorized,2024-08-04,2024-08-21,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004962
DISP00390,TXN002658,Merchant Error,2024-11-22,2024-12-17,Resolved,25,OTHER,Other,CLOSED,TXN002658
DISP00391,TXN018419,Merchant Error,2024-04-06,2024-05-03,Resolved,27,OTHER,Other,CLOSED,TXN018419
DISP00392,TXN_DUP001619,Duplicate Charge,2024-08-22,2024-10-04,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001619
DISP00393,TXN004673,Unauthorized,2024-08-27,2024-09-12,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004673
DISP00394,TXN019790,Unauthorized,2024-12-14,2024-12-25,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019790
DISP00395,TXN003095,Merchant Error,2024-10-24,2024-11-21,Resolved,28,OTHER,Other,CLOSED,TXN003095
DISP00396,TXN004990,Merchant Error,2024-07-13,2024-08-06,Resolved,24,OTHER,Other,CLOSED,TXN004990
DISP00397,TXN003595,Unauthorized,2024-12-19,2025-01-07,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003595
DISP00398,TXN006825,Merchant Error,2024-04-22,2024-05-19,Resolved,27,OTHER,Other,CLOSED,TXN006825
DISP00399,TXN010375,Unauthorized,2024-04-23,2024-05-05,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010375
DISP00400,TXN008525,Merchant Error,2024-03-10,2024-04-05,Resolved,26,OTHER,Other,CLOSED,TXN008525
DISP00401,TXN002448,Merchant Error,2024-12-27,2025-01-21,Resolved,25,OTHER,Other,CLOSED,TXN002448
DISP00402,TXN012966,Merchant Error,2024-06-04,2024-06-25,Resolved,21,OTHER,Other,CLOSED,TXN012966
DISP00403,TXN_DUP000869,Duplicate Charge,2024-07-26,2024-08-25,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000869
DISP00404,TXN008104,Unauthorized,2024-12-27,2025-01-07,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008104
DISP00405,TXN009162,Merchant Error,2024-11-04,2024-11-24,Resolved,20,OTHER,Other,CLOSED,TXN009162
DISP00406,TXN012105,Unauthorized,2024-08-13,2024-08-28,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012105
DISP00407,TXN004081,Merchant Error,2024-03-15,2024-04-06,Resolved,22,OTHER,Other,CLOSED,TXN004081
DISP00408,TXN019457,Unauthorized,2024-12-22,2025-01-09,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019457
DISP00409,TXN000170,Unauthorized,2024-09-05,2024-09-25,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000170
DISP00410,TXN018224,Merchant Error,2024-10-28,2024-11-24,Resolved,27,OTHER,Other,CLOSED,TXN018224
DISP00411,TXN009418,Merchant Error,2024-11-28,2024-12-25,Resolved,27,OTHER,Other,CLOSED,TXN009418
